Checklist	ERC000050	ENA binned metagenome																									
tax_id	scientific_name	sample_alias	sample_title	sample_description	project name	assembly software	completeness score	completeness software	contamination score	binning software	Genome size (bp)	# contigs	N50 (contigs)	Longest contig (bp)	investigation type	binning parameters	taxonomic identity marker	isolation_source	collection date	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	broad-scale environmental context	local environmental context	environmental medium	sample derived from	metagenomic source
198431	uncultured prokaryote	sam_R.metabat.649	Binned sample R.metabat.649	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	54.22	checkM v1.1.2	0.43	MetaBAT2 v2.14 (biotools:MetaBAT_2)	753700	103	10339	28316	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.309	Binned sample R.metabat.309	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	98.76	checkM v1.1.2	1.49	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3351372	110	52183	256740	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.527	Binned sample R.metabat.527	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	56.14	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	611947	93	9419	26609	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.183	Binned sample R.metabat.183	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	70.73	checkM v1.1.2	1.82	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1425228	195	10465	38411	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.58	Binned sample R.metabat.58	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	88.81	checkM v1.1.2	0.12	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2259642	51	112241	245496	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.557	Binned sample R.metabat.557	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	88.79	checkM v1.1.2	1.02	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1970029	167	18043	69725	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.74	Binned sample R.metabat.74	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	93.96	checkM v1.1.2	0.58	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1174962	42	40455	118440	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.648	Binned sample R.metabat.648	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	70.35	checkM v1.1.2	0.41	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1754509	84	30167	92823	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.687	Binned sample R.metabat.687	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	85.36	checkM v1.1.2	0.53	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1270726	49	43604	115024	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.693	Binned sample R.metabat.693	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	93.67	checkM v1.1.2	1.73	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1942363	69	46322	124045	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.710	Binned sample R.metabat.710	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	90.24	checkM v1.1.2	4.9	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3337843	671	7601	43554	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.53	Binned sample R.metabat.53	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	97.04	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1719281	45	58429	218372	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.40	Binned sample R.metabat.40	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	81.39	checkM v1.1.2	4.87	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1238841	265	6141	38698	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.234	Binned sample R.metabat.234	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	89.8	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1749059	50	55517	153266	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.708	Binned sample R.metabat.708	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	97.52	checkM v1.1.2	1.15	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2833934	57	75869	287396	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.70	Binned sample R.metabat.70	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	88.29	checkM v1.1.2	5.13	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1568341	187	12368	88165	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.598	Binned sample R.metabat.598	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	90.65	checkM v1.1.2	0.18	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2163305	27	131569	266201	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.364	Binned sample R.metabat.364	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	97.44	checkM v1.1.2	1.28	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2231573	95	99825	339778	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.210	Binned sample R.metabat.210	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	95.83	checkM v1.1.2	0.07	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1021644	82	22418	59809	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.495	Binned sample R.metabat.495	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	88.39	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1346050	39	75542	278731	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.473	Binned sample R.metabat.473	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	87.25	checkM v1.1.2	0.53	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1245418	21	120952	236332	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.659	Binned sample R.metabat.659	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	75.44	checkM v1.1.2	5.26	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1145920	80	26780	84599	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.683	Binned sample R.metabat.683	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	77.11	checkM v1.1.2	0.81	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1746817	133	21137	71689	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.726	Binned sample R.metabat.726	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	57.72	checkM v1.1.2	6.02	MetaBAT2 v2.14 (biotools:MetaBAT_2)	669958	72	17590	44160	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
198431	uncultured prokaryote	sam_R.metabat.692	Binned sample R.metabat.692	This sample represents a metagenomic bin from the metagenomic sample ERS20383186	B1-Ocean	MEGAHIT v1.2.9	97.87	checkM v1.1.2	0.49	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2770956	106	46622	165321	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383186	aquatic metagenome
